Temperature,Salinity,Conductivity,Static Permittivity,Relaxation Frequency
22.36,35,5.10935,71.7256,9.75035e+08
22.37,35,5.10943,71.7225,9.74887e+08
22.38,35,5.1095,71.7194,9.7474e+08
22.39,35,5.10957,71.7163,9.74592e+08
22.4,35,5.10964,71.7132,9.74445e+08
22.41,35,5.10972,71.7101,9.74298e+08
22.42,35,5.10979,71.707,9.7415e+08
22.43,35,5.10986,71.7039,9.74004e+08
22.44,35,5.10993,71.7008,9.73857e+08
22.45,35,5.11,71.6977,9.7371e+08
22.46,35,5.11007,71.6946,9.73564e+08
22.47,35,5.11014,71.6915,9.73417e+08
22.48,35,5.11021,71.6884,9.73271e+08
22.49,35,5.11028,71.6853,9.73125e+08
22.5,35,5.11035,71.6822,9.72979e+08
22.51,35,5.11042,71.6791,9.72833e+08
22.52,35,5.11049,71.676,9.72688e+08
22.53,35,5.11056,71.6729,9.72542e+08
22.54,35,5.11063,71.6698,9.72397e+08
22.55,35,5.1107,71.6667,9.72252e+08
22.56,35,5.11077,71.6637,9.72106e+08
22.57,35,5.11083,71.6606,9.71962e+08
22.58,35,5.1109,71.6575,9.71817e+08
22.59,35,5.11097,71.6544,9.71672e+08
22.6,35,5.11104,71.6513,9.71528e+08
22.61,35,5.1111,71.6482,9.71383e+08
22.62,35,5.11117,71.6451,9.71239e+08
22.63,35,5.11124,71.6421,9.71095e+08
22.64,35,5.1113,71.639,9.70951e+08
22.65,35,5.11137,71.6359,9.70807e+08
22.66,35,5.11144,71.6328,9.70663e+08
22.67,35,5.1115,71.6297,9.7052e+08
22.68,35,5.11157,71.6266,9.70376e+08
22.69,35,5.11163,71.6236,9.70233e+08
22.7,35,5.1117,71.6205,9.7009e+08
22.71,35,5.11176,71.6174,9.69947e+08
22.72,35,5.11183,71.6143,9.69804e+08
22.73,35,5.11189,71.6112,9.69661e+08
22.74,35,5.11195,71.6082,9.69519e+08
22.75,35,5.11202,71.6051,9.69376e+08
22.76,35,5.11208,71.602,9.69234e+08
22.77,35,5.11214,71.5989,9.69092e+08
22.78,35,5.11221,71.5959,9.6895e+08
22.79,35,5.11227,71.5928,9.68808e+08
22.8,35,5.11233,71.5897,9.68666e+08
22.81,35,5.11239,71.5866,9.68524e+08
22.82,35,5.11245,71.5836,9.68383e+08
22.83,35,5.11252,71.5805,9.68242e+08
22.84,35,5.11258,71.5774,9.681e+08
22.85,35,5.11264,71.5744,9.67959e+08
22.86,35,5.1127,71.5713,9.67818e+08
22.87,35,5.11276,71.5682,9.67677e+08
22.88,35,5.11282,71.5652,9.67537e+08
22.89,35,5.11288,71.5621,9.67396e+08
22.9,35,5.11294,71.559,9.67256e+08
22.91,35,5.113,71.556,9.67115e+08
22.92,35,5.11306,71.5529,9.66975e+08
22.93,35,5.11312,71.5498,9.66835e+08
22.94,35,5.11318,71.5468,9.66695e+08
22.95,35,5.11323,71.5437,9.66556e+08
22.96,35,5.11329,71.5407,9.66416e+08
22.97,35,5.11335,71.5376,9.66276e+08
22.98,35,5.11341,71.5345,9.66137e+08
22.99,35,5.11347,71.5315,9.65998e+08
23,35,5.11352,71.5284,9.65859e+08
23.01,35,5.11358,71.5254,9.6572e+08
23.02,35,5.11364,71.5223,9.65581e+08
23.03,35,5.11369,71.5193,9.65442e+08
23.04,35,5.11375,71.5162,9.65304e+08
23.05,35,5.11381,71.5131,9.65165e+08
23.06,35,5.11386,71.5101,9.65027e+08
23.07,35,5.11392,71.507,9.64889e+08
23.08,35,5.11397,71.504,9.64751e+08
23.09,35,5.11403,71.5009,9.64613e+08
23.1,35,5.11408,71.4979,9.64475e+08
23.11,35,5.11414,71.4948,9.64337e+08
23.12,35,5.11419,71.4918,9.642e+08
23.13,35,5.11425,71.4887,9.64062e+08
23.14,35,5.1143,71.4857,9.63925e+08
23.15,35,5.11435,71.4827,9.63788e+08
23.16,35,5.11441,71.4796,9.63651e+08
23.17,35,5.11446,71.4766,9.63514e+08
23.18,35,5.11451,71.4735,9.63377e+08
23.19,35,5.11456,71.4705,9.6324e+08
23.2,35,5.11462,71.4674,9.63104e+08
23.21,35,5.11467,71.4644,9.62967e+08
23.22,35,5.11472,71.4614,9.62831e+08
23.23,35,5.11477,71.4583,9.62695e+08
23.24,35,5.11482,71.4553,9.62559e+08
23.25,35,5.11487,71.4522,9.62423e+08
23.26,35,5.11492,71.4492,9.62287e+08
23.27,35,5.11498,71.4462,9.62152e+08
23.28,35,5.11503,71.4431,9.62016e+08
23.29,35,5.11508,71.4401,9.61881e+08
23.3,35,5.11513,71.4371,9.61746e+08
23.31,35,5.11517,71.434,9.61611e+08
23.32,35,5.11522,71.431,9.61476e+08
23.33,35,5.11527,71.428,9.61341e+08
23.34,35,5.11532,71.4249,9.61206e+08
23.35,35,5.11537,71.4219,9.61071e+08
23.36,35,5.11542,71.4189,9.60937e+08
23.37,35,5.11547,71.4158,9.60802e+08
23.38,35,5.11551,71.4128,9.60668e+08
23.39,35,5.11556,71.4098,9.60534e+08
23.4,35,5.11561,71.4068,9.604e+08
23.41,35,5.11566,71.4037,9.60266e+08
23.42,35,5.1157,71.4007,9.60132e+08
23.43,35,5.11575,71.3977,9.59999e+08
23.44,35,5.1158,71.3947,9.59865e+08
23.45,35,5.11584,71.3916,9.59732e+08
23.46,35,5.11589,71.3886,9.59599e+08
23.47,35,5.11593,71.3856,9.59466e+08
23.48,35,5.11598,71.3826,9.59333e+08
23.49,35,5.11602,71.3796,9.592e+08
23.5,35,5.11607,71.3765,9.59067e+08
23.51,35,5.11611,71.3735,9.58934e+08
23.52,35,5.11616,71.3705,9.58802e+08
23.53,35,5.1162,71.3675,9.58669e+08
23.54,35,5.11624,71.3645,9.58537e+08
23.55,35,5.11629,71.3615,9.58405e+08
23.56,35,5.11633,71.3585,9.58273e+08
23.57,35,5.11637,71.3554,9.58141e+08
23.58,35,5.11642,71.3524,9.58009e+08
23.59,35,5.11646,71.3494,9.57877e+08
23.6,35,5.1165,71.3464,9.57746e+08
23.61,35,5.11654,71.3434,9.57614e+08
23.62,35,5.11658,71.3404,9.57483e+08
23.63,35,5.11663,71.3374,9.57352e+08
23.64,35,5.11667,71.3344,9.57221e+08
23.65,35,5.11671,71.3314,9.5709e+08
23.66,35,5.11675,71.3284,9.56959e+08
23.67,35,5.11679,71.3254,9.56828e+08
23.68,35,5.11683,71.3224,9.56698e+08
23.69,35,5.11687,71.3194,9.56567e+08
23.7,35,5.11691,71.3164,9.56437e+08
23.71,35,5.11695,71.3134,9.56307e+08
23.72,35,5.11699,71.3104,9.56177e+08
23.73,35,5.11703,71.3074,9.56047e+08
23.74,35,5.11707,71.3044,9.55917e+08
23.75,35,5.1171,71.3014,9.55787e+08
23.76,35,5.11714,71.2984,9.55657e+08
23.77,35,5.11718,71.2954,9.55528e+08
23.78,35,5.11722,71.2924,9.55398e+08
23.79,35,5.11726,71.2894,9.55269e+08
23.8,35,5.11729,71.2864,9.5514e+08
23.81,35,5.11733,71.2834,9.55011e+08
23.82,35,5.11737,71.2804,9.54882e+08
23.83,35,5.1174,71.2774,9.54753e+08
23.84,35,5.11744,71.2744,9.54624e+08
23.85,35,5.11748,71.2714,9.54496e+08
23.86,35,5.11751,71.2685,9.54367e+08
23.87,35,5.11755,71.2655,9.54239e+08
23.88,35,5.11758,71.2625,9.54111e+08
23.89,35,5.11762,71.2595,9.53982e+08
23.9,35,5.11765,71.2565,9.53854e+08
23.91,35,5.11769,71.2535,9.53726e+08
23.92,35,5.11772,71.2506,9.53599e+08
23.93,35,5.11775,71.2476,9.53471e+08
23.94,35,5.11779,71.2446,9.53343e+08
23.95,35,5.11782,71.2416,9.53216e+08
23.96,35,5.11785,71.2386,9.53089e+08
23.97,35,5.11789,71.2357,9.52961e+08
23.98,35,5.11792,71.2327,9.52834e+08
23.99,35,5.11795,71.2297,9.52707e+08
24,35,5.11798,71.2267,9.5258e+08
24.01,35,5.11802,71.2238,9.52454e+08
24.02,35,5.11805,71.2208,9.52327e+08
24.03,35,5.11808,71.2178,9.522e+08
24.04,35,5.11811,71.2148,9.52074e+08
24.05,35,5.11814,71.2119,9.51948e+08
24.06,35,5.11817,71.2089,9.51822e+08
24.07,35,5.1182,71.2059,9.51695e+08
24.08,35,5.11823,71.203,9.51569e+08
24.09,35,5.11826,71.2,9.51444e+08
24.1,35,5.11829,71.197,9.51318e+08
24.11,35,5.11832,71.1941,9.51192e+08
24.12,35,5.11835,71.1911,9.51067e+08
24.13,35,5.11838,71.1881,9.50941e+08
24.14,35,5.11841,71.1852,9.50816e+08
24.15,35,5.11844,71.1822,9.50691e+08
24.16,35,5.11847,71.1793,9.50566e+08
24.17,35,5.11849,71.1763,9.50441e+08
24.18,35,5.11852,71.1733,9.50316e+08
24.19,35,5.11855,71.1704,9.50191e+08
24.2,35,5.11858,71.1674,9.50067e+08
24.21,35,5.1186,71.1645,9.49942e+08
24.22,35,5.11863,71.1615,9.49818e+08
24.23,35,5.11866,71.1586,9.49693e+08
24.24,35,5.11868,71.1556,9.49569e+08
24.25,35,5.11871,71.1526,9.49445e+08
24.26,35,5.11873,71.1497,9.49321e+08
24.27,35,5.11876,71.1467,9.49197e+08
24.28,35,5.11878,71.1438,9.49073e+08
24.29,35,5.11881,71.1409,9.4895e+08
24.3,35,5.11883,71.1379,9.48826e+08
24.31,35,5.11886,71.135,9.48703e+08
24.32,35,5.11888,71.132,9.48579e+08
24.33,35,5.11891,71.1291,9.48456e+08
24.34,35,5.11893,71.1261,9.48333e+08
24.35,35,5.11895,71.1232,9.4821e+08
24.36,35,5.11898,71.1202,9.48087e+08
24.37,35,5.119,71.1173,9.47964e+08
24.38,35,5.11902,71.1144,9.47842e+08
24.39,35,5.11904,71.1114,9.47719e+08
24.4,35,5.11907,71.1085,9.47597e+08
24.41,35,5.11909,71.1055,9.47474e+08
24.42,35,5.11911,71.1026,9.47352e+08
24.43,35,5.11913,71.0997,9.4723e+08
24.44,35,5.11915,71.0967,9.47108e+08
24.45,35,5.11917,71.0938,9.46986e+08
24.46,35,5.11919,71.0909,9.46864e+08
24.47,35,5.11921,71.0879,9.46742e+08
24.48,35,5.11923,71.085,9.46621e+08
24.49,35,5.11925,71.0821,9.46499e+08
24.5,35,5.11927,71.0792,9.46378e+08
24.51,35,5.11929,71.0762,9.46257e+08
24.52,35,5.11931,71.0733,9.46136e+08
24.53,35,5.11933,71.0704,9.46014e+08
24.54,35,5.11935,71.0674,9.45893e+08
24.55,35,5.11937,71.0645,9.45773e+08
24.56,35,5.11939,71.0616,9.45652e+08
24.57,35,5.1194,71.0587,9.45531e+08
24.58,35,5.11942,71.0558,9.45411e+08
24.59,35,5.11944,71.0528,9.4529e+08
24.6,35,5.11946,71.0499,9.4517e+08
24.61,35,5.11947,71.047,9.4505e+08
24.62,35,5.11949,71.0441,9.44929e+08
24.63,35,5.11951,71.0412,9.44809e+08
24.64,35,5.11952,71.0383,9.44689e+08
24.65,35,5.11954,71.0353,9.4457e+08
24.66,35,5.11955,71.0324,9.4445e+08
24.67,35,5.11957,71.0295,9.4433e+08
24.68,35,5.11958,71.0266,9.44211e+08
24.69,35,5.1196,71.0237,9.44091e+08
24.7,35,5.11961,71.0208,9.43972e+08
24.71,35,5.11963,71.0179,9.43853e+08
24.72,35,5.11964,71.015,9.43734e+08
24.73,35,5.11966,71.0121,9.43615e+08
24.74,35,5.11967,71.0092,9.43496e+08
24.75,35,5.11968,71.0063,9.43377e+08
24.76,35,5.1197,71.0034,9.43258e+08
24.77,35,5.11971,71.0005,9.4314e+08
24.78,35,5.11972,70.9976,9.43021e+08
24.79,35,5.11973,70.9947,9.42903e+08
24.8,35,5.11975,70.9918,9.42785e+08
24.81,35,5.11976,70.9889,9.42666e+08
24.82,35,5.11977,70.986,9.42548e+08
24.83,35,5.11978,70.9831,9.4243e+08
24.84,35,5.11979,70.9802,9.42312e+08
24.85,35,5.1198,70.9773,9.42195e+08
24.86,35,5.11981,70.9744,9.42077e+08
24.87,35,5.11982,70.9715,9.41959e+08
24.88,35,5.11983,70.9686,9.41842e+08
24.89,35,5.11984,70.9657,9.41725e+08
24.9,35,5.11985,70.9628,9.41607e+08
24.91,35,5.11986,70.9599,9.4149e+08
24.92,35,5.11987,70.957,9.41373e+08
24.93,35,5.11988,70.9542,9.41256e+08
24.94,35,5.11989,70.9513,9.41139e+08
24.95,35,5.1199,70.9484,9.41022e+08
24.96,35,5.11991,70.9455,9.40906e+08
24.97,35,5.11991,70.9426,9.40789e+08
24.98,35,5.11992,70.9397,9.40673e+08
24.99,35,5.11993,70.9369,9.40556e+08
25,35,5.11994,70.934,9.4044e+08
25.01,35,5.11994,70.9311,9.40324e+08
25.02,35,5.11995,70.9282,9.40208e+08
25.03,35,5.11995,70.9254,9.40092e+08
25.04,35,5.11996,70.9225,9.39976e+08
25.05,35,5.11997,70.9196,9.3986e+08
25.06,35,5.11997,70.9167,9.39744e+08
25.07,35,5.11998,70.9139,9.39629e+08
25.08,35,5.11998,70.911,9.39513e+08
25.09,35,5.11999,70.9081,9.39398e+08
25.1,35,5.11999,70.9053,9.39282e+08
25.11,35,5.12,70.9024,9.39167e+08
25.12,35,5.12,70.8995,9.39052e+08
25.13,35,5.12,70.8967,9.38937e+08
25.14,35,5.12001,70.8938,9.38822e+08
25.15,35,5.12001,70.8909,9.38707e+08
25.16,35,5.12001,70.8881,9.38593e+08
25.17,35,5.12002,70.8852,9.38478e+08
25.18,35,5.12002,70.8824,9.38363e+08
25.19,35,5.12002,70.8795,9.38249e+08
25.2,35,5.12002,70.8766,9.38135e+08
25.21,35,5.12003,70.8738,9.3802e+08
25.22,35,5.12003,70.8709,9.37906e+08
25.23,35,5.12003,70.8681,9.37792e+08
25.24,35,5.12003,70.8652,9.37678e+08
25.25,35,5.12003,70.8624,9.37564e+08
25.26,35,5.12003,70.8595,9.37451e+08
25.27,35,5.12003,70.8567,9.37337e+08
25.28,35,5.12003,70.8538,9.37223e+08
25.29,35,5.12003,70.851,9.3711e+08
25.3,35,5.12003,70.8481,9.36996e+08
25.31,35,5.12003,70.8453,9.36883e+08
25.32,35,5.12003,70.8424,9.3677e+08
25.33,35,5.12003,70.8396,9.36657e+08
25.34,35,5.12003,70.8367,9.36544e+08
25.35,35,5.12002,70.8339,9.36431e+08
25.36,35,5.12002,70.8311,9.36318e+08
25.37,35,5.12002,70.8282,9.36205e+08
25.38,35,5.12002,70.8254,9.36093e+08
25.39,35,5.12001,70.8225,9.3598e+08
25.4,35,5.12001,70.8197,9.35868e+08
25.41,35,5.12001,70.8169,9.35755e+08
25.42,35,5.12,70.814,9.35643e+08
25.43,35,5.12,70.8112,9.35531e+08
25.44,35,5.12,70.8084,9.35419e+08
25.45,35,5.11999,70.8055,9.35307e+08
25.46,35,5.11999,70.8027,9.35195e+08
25.47,35,5.11998,70.7999,9.35083e+08
25.48,35,5.11998,70.7971,9.34971e+08
25.49,35,5.11997,70.7942,9.3486e+08
25.5,35,5.11997,70.7914,9.34748e+08
25.51,35,5.11996,70.7886,9.34637e+08
25.52,35,5.11996,70.7858,9.34526e+08
25.53,35,5.11995,70.7829,9.34414e+08
25.54,35,5.11994,70.7801,9.34303e+08
25.55,35,5.11994,70.7773,9.34192e+08
25.56,35,5.11993,70.7745,9.34081e+08
25.57,35,5.11992,70.7717,9.3397e+08
25.58,35,5.11991,70.7688,9.33859e+08
25.59,35,5.11991,70.766,9.33749e+08
25.6,35,5.1199,70.7632,9.33638e+08
25.61,35,5.11989,70.7604,9.33528e+08
25.62,35,5.11988,70.7576,9.33417e+08
25.63,35,5.11987,70.7548,9.33307e+08
25.64,35,5.11986,70.752,9.33196e+08
25.65,35,5.11986,70.7492,9.33086e+08
25.66,35,5.11985,70.7464,9.32976e+08
25.67,35,5.11984,70.7436,9.32866e+08
25.68,35,5.11983,70.7407,9.32756e+08
25.69,35,5.11982,70.7379,9.32647e+08
25.7,35,5.1198,70.7351,9.32537e+08
25.71,35,5.11979,70.7323,9.32427e+08
25.72,35,5.11978,70.7295,9.32318e+08
25.73,35,5.11977,70.7267,9.32208e+08
25.74,35,5.11976,70.7239,9.32099e+08
25.75,35,5.11975,70.7211,9.3199e+08
25.76,35,5.11974,70.7183,9.3188e+08
25.77,35,5.11972,70.7156,9.31771e+08
25.78,35,5.11971,70.7128,9.31662e+08
25.79,35,5.1197,70.71,9.31553e+08
25.8,35,5.11969,70.7072,9.31445e+08
25.81,35,5.11967,70.7044,9.31336e+08
25.82,35,5.11966,70.7016,9.31227e+08
25.83,35,5.11965,70.6988,9.31119e+08
25.84,35,5.11963,70.696,9.3101e+08
25.85,35,5.11962,70.6932,9.30902e+08
25.86,35,5.1196,70.6904,9.30794e+08
25.87,35,5.11959,70.6877,9.30685e+08
25.88,35,5.11957,70.6849,9.30577e+08
25.89,35,5.11956,70.6821,9.30469e+08
25.9,35,5.11954,70.6793,9.30361e+08
25.91,35,5.11953,70.6765,9.30253e+08
25.92,35,5.11951,70.6738,9.30146e+08
25.93,35,5.11949,70.671,9.30038e+08
25.94,35,5.11948,70.6682,9.2993e+08
25.95,35,5.11946,70.6654,9.29823e+08
25.96,35,5.11944,70.6627,9.29715e+08
25.97,35,5.11943,70.6599,9.29608e+08
25.98,35,5.11941,70.6571,9.29501e+08
25.99,35,5.11939,70.6544,9.29394e+08
26,35,5.11937,70.6516,9.29287e+08
26.01,35,5.11935,70.6488,9.2918e+08
26.02,35,5.11934,70.6461,9.29073e+08
26.03,35,5.11932,70.6433,9.28966e+08
26.04,35,5.1193,70.6405,9.28859e+08
26.05,35,5.11928,70.6378,9.28752e+08
26.06,35,5.11926,70.635,9.28646e+08
26.07,35,5.11924,70.6322,9.28539e+08
26.08,35,5.11922,70.6295,9.28433e+08
26.09,35,5.1192,70.6267,9.28327e+08
26.1,35,5.11918,70.624,9.2822e+08
26.11,35,5.11916,70.6212,9.28114e+08
26.12,35,5.11914,70.6185,9.28008e+08
26.13,35,5.11911,70.6157,9.27902e+08
26.14,35,5.11909,70.613,9.27796e+08
26.15,35,5.11907,70.6102,9.2769e+08
26.16,35,5.11905,70.6075,9.27585e+08
26.17,35,5.11903,70.6047,9.27479e+08
26.18,35,5.119,70.602,9.27374e+08
26.19,35,5.11898,70.5992,9.27268e+08
26.2,35,5.11896,70.5965,9.27163e+08
26.21,35,5.11893,70.5937,9.27057e+08
26.22,35,5.11891,70.591,9.26952e+08
26.23,35,5.11889,70.5882,9.26847e+08
26.24,35,5.11886,70.5855,9.26742e+08
26.25,35,5.11884,70.5828,9.26637e+08
26.26,35,5.11881,70.58,9.26532e+08
26.27,35,5.11879,70.5773,9.26427e+08
26.28,35,5.11876,70.5746,9.26323e+08
26.29,35,5.11874,70.5718,9.26218e+08
26.3,35,5.11871,70.5691,9.26113e+08
26.31,35,5.11869,70.5664,9.26009e+08
26.32,35,5.11866,70.5636,9.25905e+08
26.33,35,5.11863,70.5609,9.258e+08
26.34,35,5.11861,70.5582,9.25696e+08
26.35,35,5.11858,70.5554,9.25592e+08
26.36,35,5.11855,70.5527,9.25488e+08
26.37,35,5.11853,70.55,9.25384e+08
26.38,35,5.1185,70.5473,9.2528e+08
26.39,35,5.11847,70.5445,9.25176e+08
26.4,35,5.11844,70.5418,9.25072e+08
26.41,35,5.11841,70.5391,9.24969e+08
26.42,35,5.11839,70.5364,9.24865e+08
26.43,35,5.11836,70.5337,9.24762e+08
26.44,35,5.11833,70.531,9.24658e+08
26.45,35,5.1183,70.5282,9.24555e+08
26.46,35,5.11827,70.5255,9.24452e+08
26.47,35,5.11824,70.5228,9.24348e+08
26.48,35,5.11821,70.5201,9.24245e+08
26.49,35,5.11818,70.5174,9.24142e+08
26.5,35,5.11815,70.5147,9.24039e+08
26.51,35,5.11812,70.512,9.23937e+08
26.52,35,5.11809,70.5093,9.23834e+08
26.53,35,5.11805,70.5066,9.23731e+08
26.54,35,5.11802,70.5039,9.23629e+08
26.55,35,5.11799,70.5012,9.23526e+08
26.56,35,5.11796,70.4985,9.23424e+08
26.57,35,5.11793,70.4958,9.23321e+08
26.58,35,5.11789,70.4931,9.23219e+08
26.59,35,5.11786,70.4904,9.23117e+08
26.6,35,5.11783,70.4877,9.23015e+08
26.61,35,5.11779,70.485,9.22912e+08
26.62,35,5.11776,70.4823,9.22811e+08
26.63,35,5.11773,70.4796,9.22709e+08
26.64,35,5.11769,70.4769,9.22607e+08
26.65,35,5.11766,70.4742,9.22505e+08
26.66,35,5.11762,70.4715,9.22403e+08
26.67,35,5.11759,70.4688,9.22302e+08
26.68,35,5.11755,70.4662,9.222e+08
26.69,35,5.11752,70.4635,9.22099e+08
26.7,35,5.11748,70.4608,9.21998e+08
26.71,35,5.11745,70.4581,9.21896e+08
26.72,35,5.11741,70.4554,9.21795e+08
26.73,35,5.11737,70.4527,9.21694e+08
26.74,35,5.11734,70.4501,9.21593e+08
26.75,35,5.1173,70.4474,9.21492e+08
26.76,35,5.11726,70.4447,9.21391e+08
26.77,35,5.11723,70.442,9.2129e+08
26.78,35,5.11719,70.4394,9.2119e+08
26.79,35,5.11715,70.4367,9.21089e+08
26.8,35,5.11711,70.434,9.20988e+08
26.81,35,5.11707,70.4314,9.20888e+08
26.82,35,5.11704,70.4287,9.20788e+08
26.83,35,5.117,70.426,9.20687e+08
26.84,35,5.11696,70.4234,9.20587e+08
26.85,35,5.11692,70.4207,9.20487e+08
26.86,35,5.11688,70.418,9.20387e+08
26.87,35,5.11684,70.4154,9.20287e+08
26.88,35,5.1168,70.4127,9.20187e+08
26.89,35,5.11676,70.4101,9.20087e+08
26.9,35,5.11672,70.4074,9.19987e+08
26.91,35,5.11668,70.4047,9.19887e+08
26.92,35,5.11663,70.4021,9.19788e+08
26.93,35,5.11659,70.3994,9.19688e+08
26.94,35,5.11655,70.3968,9.19589e+08
26.95,35,5.11651,70.3941,9.19489e+08
26.96,35,5.11647,70.3915,9.1939e+08
26.97,35,5.11643,70.3888,9.19291e+08
26.98,35,5.11638,70.3862,9.19191e+08
26.99,35,5.11634,70.3835,9.19092e+08
27,35,5.1163,70.3809,9.18993e+08
27.01,35,5.11625,70.3783,9.18894e+08
27.02,35,5.11621,70.3756,9.18795e+08
27.03,35,5.11617,70.373,9.18696e+08
27.04,35,5.11612,70.3703,9.18598e+08
27.05,35,5.11608,70.3677,9.18499e+08
27.06,35,5.11603,70.3651,9.184e+08
27.07,35,5.11599,70.3624,9.18302e+08
27.08,35,5.11594,70.3598,9.18204e+08
27.09,35,5.1159,70.3572,9.18105e+08
27.1,35,5.11585,70.3545,9.18007e+08
27.11,35,5.1158,70.3519,9.17909e+08
27.12,35,5.11576,70.3493,9.17811e+08
27.13,35,5.11571,70.3466,9.17712e+08
27.14,35,5.11567,70.344,9.17614e+08
27.15,35,5.11562,70.3414,9.17517e+08
27.16,35,5.11557,70.3388,9.17419e+08
27.17,35,5.11552,70.3361,9.17321e+08
27.18,35,5.11548,70.3335,9.17223e+08
27.19,35,5.11543,70.3309,9.17126e+08
27.2,35,5.11538,70.3283,9.17028e+08
27.21,35,5.11533,70.3257,9.16931e+08
27.22,35,5.11528,70.3231,9.16833e+08
27.23,35,5.11523,70.3204,9.16736e+08
27.24,35,5.11518,70.3178,9.16639e+08
27.25,35,5.11514,70.3152,9.16541e+08
27.26,35,5.11509,70.3126,9.16444e+08
27.27,35,5.11504,70.31,9.16347e+08
27.28,35,5.11499,70.3074,9.1625e+08
27.29,35,5.11493,70.3048,9.16153e+08
27.3,35,5.11488,70.3022,9.16056e+08
27.31,35,5.11483,70.2996,9.1596e+08
27.32,35,5.11478,70.297,9.15863e+08
27.33,35,5.11473,70.2944,9.15766e+08
27.34,35,5.11468,70.2918,9.1567e+08
27.35,35,5.11463,70.2892,9.15573e+08
27.36,35,5.11457,70.2866,9.15477e+08
27.37,35,5.11452,70.284,9.15381e+08
27.38,35,5.11447,70.2814,9.15284e+08
27.39,35,5.11442,70.2788,9.15188e+08
27.4,35,5.11436,70.2762,9.15092e+08
27.41,35,5.11431,70.2736,9.14996e+08
27.42,35,5.11426,70.271,9.149e+08
27.43,35,5.1142,70.2684,9.14804e+08
27.44,35,5.11415,70.2659,9.14708e+08
27.45,35,5.11409,70.2633,9.14613e+08
27.46,35,5.11404,70.2607,9.14517e+08
27.47,35,5.11398,70.2581,9.14421e+08
27.48,35,5.11393,70.2555,9.14326e+08
27.49,35,5.11387,70.253,9.1423e+08
27.5,35,5.11382,70.2504,9.14135e+08
27.51,35,5.11376,70.2478,9.1404e+08
27.52,35,5.11371,70.2452,9.13944e+08
27.53,35,5.11365,70.2426,9.13849e+08
27.54,35,5.11359,70.2401,9.13754e+08
27.55,35,5.11354,70.2375,9.13659e+08
27.56,35,5.11348,70.2349,9.13564e+08
27.57,35,5.11342,70.2324,9.13469e+08
27.58,35,5.11336,70.2298,9.13374e+08
27.59,35,5.1133,70.2272,9.1328e+08
27.6,35,5.11325,70.2247,9.13185e+08
27.61,35,5.11319,70.2221,9.1309e+08
27.62,35,5.11313,70.2196,9.12996e+08
27.63,35,5.11307,70.217,9.12901e+08
27.64,35,5.11301,70.2144,9.12807e+08
27.65,35,5.11295,70.2119,9.12712e+08
27.66,35,5.11289,70.2093,9.12618e+08
27.67,35,5.11283,70.2068,9.12524e+08
27.68,35,5.11277,70.2042,9.1243e+08
27.69,35,5.11271,70.2017,9.12336e+08
27.7,35,5.11265,70.1991,9.12242e+08
27.71,35,5.11259,70.1966,9.12148e+08
27.72,35,5.11253,70.194,9.12054e+08
27.73,35,5.11247,70.1915,9.1196e+08
27.74,35,5.11241,70.1889,9.11866e+08
27.75,35,5.11234,70.1864,9.11773e+08
27.76,35,5.11228,70.1839,9.11679e+08
27.77,35,5.11222,70.1813,9.11586e+08
27.78,35,5.11216,70.1788,9.11492e+08
27.79,35,5.11209,70.1762,9.11399e+08
27.8,35,5.11203,70.1737,9.11305e+08
27.81,35,5.11197,70.1712,9.11212e+08
27.82,35,5.1119,70.1686,9.11119e+08
27.83,35,5.11184,70.1661,9.11026e+08
27.84,35,5.11177,70.1636,9.10933e+08
27.85,35,5.11171,70.161,9.1084e+08
27.86,35,5.11164,70.1585,9.10747e+08
27.87,35,5.11158,70.156,9.10654e+08
27.88,35,5.11151,70.1535,9.10561e+08
27.89,35,5.11145,70.1509,9.10469e+08
27.9,35,5.11138,70.1484,9.10376e+08
27.91,35,5.11132,70.1459,9.10283e+08
27.92,35,5.11125,70.1434,9.10191e+08
27.93,35,5.11118,70.1409,9.10099e+08
27.94,35,5.11112,70.1384,9.10006e+08
27.95,35,5.11105,70.1358,9.09914e+08
27.96,35,5.11098,70.1333,9.09822e+08
27.97,35,5.11092,70.1308,9.09729e+08
27.98,35,5.11085,70.1283,9.09637e+08
27.99,35,5.11078,70.1258,9.09545e+08
28,35,5.11071,70.1233,9.09453e+08
28.01,35,5.11064,70.1208,9.09361e+08
28.02,35,5.11058,70.1183,9.0927e+08
28.03,35,5.11051,70.1158,9.09178e+08
28.04,35,5.11044,70.1133,9.09086e+08
28.05,35,5.11037,70.1108,9.08994e+08
28.06,35,5.1103,70.1083,9.08903e+08
28.07,35,5.11023,70.1058,9.08811e+08
28.08,35,5.11016,70.1033,9.0872e+08
28.09,35,5.11009,70.1008,9.08628e+08
28.1,35,5.11002,70.0983,9.08537e+08
28.11,35,5.10995,70.0958,9.08446e+08
28.12,35,5.10987,70.0933,9.08355e+08
28.13,35,5.1098,70.0908,9.08264e+08
28.14,35,5.10973,70.0884,9.08173e+08
28.15,35,5.10966,70.0859,9.08082e+08
28.16,35,5.10959,70.0834,9.07991e+08
28.17,35,5.10951,70.0809,9.079e+08
28.18,35,5.10944,70.0784,9.07809e+08
28.19,35,5.10937,70.0759,9.07718e+08
28.2,35,5.1093,70.0735,9.07628e+08
